code,name,market,market_cap,shares,avg_trdval_60d,listed_days
102940,코오롱생명과학,KOSDAQ,662384511800,13090603,2493385877,133
058650,세아홀딩스,KOSPI,661788816000,4242236,917512000,133
389470,인벤티지랩,KOSDAQ,661393087600,13307708,9390889185,133
069260,TKG휴켐스,KOSPI,661006767960,40878588,3063126362,133
001680,대상,KOSPI,657619514500,34648025,2326206074,133
114090,GKL,KOSPI,657525772100,61855670,3652368040,133
005180,빙그레,KOSPI,657174297900,9269031,2974388396,133
003620,KG모빌리티,KOSPI,654682840320,202374912,4798573337,133
348210,넥스틴,KOSDAQ,653765112000,10477005,6815219531,133
036810,에프에스티,KOSDAQ,649493670000,21649789,10423289675,133
293940,신한알파리츠,KOSPI,649448460510,120940123,1602076471,133
007700,F&F홀딩스,KOSPI,647342773850,39114367,336749850,133
093050,LF,KOSPI,646204000000,29240000,1365697031,133
383310,에코프로에이치엔,KOSDAQ,642881665800,20974932,8207217872,133
249420,일동제약,KOSPI,642256515600,31638252,5544146558,133
327260,RF머트리얼즈,KOSDAQ,639683665500,8495135,33141004121,133
008060,대덕,KOSPI,635128089400,31287098,2485029302,133
086900,메디톡스,KOSDAQ,634239389300,7298497,4635031139,133
002960,한국쉘석유,KOSPI,632450000000,1300000,2281835570,133
399720,가온칩스,KOSDAQ,631010385200,11838844,9502471648,133
001060,JW중외제약,KOSPI,626391517000,23285930,2098211512,133
089890,코세스,KOSDAQ,621936075000,16584962,8930326470,133
484870,엠앤씨솔루션,KOSPI,616972860000,9153900,3331530416,133
383800,LX홀딩스,KOSPI,614822361400,76280690,2163318600,133
005389,현대차3우B,KOSPI,614447328000,2327452,5247137441,133
082270,젬백스,KOSDAQ,613128461550,44269203,9115437490,133
033160,엠케이전자,KOSDAQ,608490819900,24194466,32606068366,133
001270,부국증권,KOSPI,604564353800,10369886,1559320775,133
000640,동아쏘시오홀딩스,KOSPI,594482134100,6732527,1549876090,133
000400,롯데손해보험,KOSPI,591501025920,310336320,1880993107,133
014820,동원시스템즈,KOSPI,591422152800,28991282,1239657253,133
017940,E1,KOSPI,591332000000,6860000,1927712377,133
102710,이엔에프테크놀로지,KOSDAQ,590087626800,14287836,7276524919,133
253590,네오셈,KOSDAQ,588724180880,43869164,29041829245,133
033500,동성화인텍,KOSDAQ,587494187460,29989494,7647432281,133
003030,세아제강지주,KOSPI,586872796900,4141657,9405263084,133
448900,한국피아이엠,KOSDAQ,580110643500,6074457,27409666341,133
001500,현대차증권,KOSPI,579993952720,61833044,3599546374,133
041830,인바디,KOSDAQ,576307705500,13480882,2472578990,133
425420,티에프이,KOSDAQ,572909198400,12347181,13723475110,133
067160,SOOP,KOSDAQ,571864658250,11494767,3318376583,133
002840,미원상사,KOSPI,562400000000,4750000,597771960,133
015750,성우하이텍,KOSDAQ,561600000000,80000000,13008745508,133
376300,디어유,KOSDAQ,561413301900,23738406,4008171402,133
453340,현대그린푸드,KOSPI,559810159880,32471587,979399549,133
089010,켐트로닉스,KOSDAQ,559280400450,16770027,13457746070,133
272290,이녹스첨단소재,KOSDAQ,559247127450,19937509,10523331075,133
005810,풍산홀딩스,KOSPI,557949200400,14417292,10685994755,133
093320,케이아이엔엑스,KOSDAQ,551928000000,4880000,1103105887,133
039130,하나투어,KOSPI,549892586000,15489932,2556589152,133
161000,애경케미칼,KOSPI,549730411700,48648709,21271604401,133
019210,와이지-원,KOSDAQ,547119738880,37193728,18389759259,133
016380,KG스틸,KOSPI,547048666590,100008897,4802040299,133
475960,토모큐브,KOSDAQ,546037579200,13383274,5988279457,133
356680,엑스게이트,KOSDAQ,544895262280,28543492,49820917253,133
122640,예스티,KOSDAQ,542959203150,21418509,8495062843,133
278280,천보,KOSDAQ,541431226000,12180680,6991731532,133
452260,한화갤러리아,KOSPI,535052523600,193859610,25078650306,133
005250,녹십자홀딩스,KOSPI,533299901400,47028210,5150554035,133
041960,코미팜,KOSDAQ,526810709350,73886495,3097755732,133
045100,한양이엔지,KOSDAQ,525000000000,17500000,5806210508,133
077360,덕산하이메탈,KOSDAQ,524797373100,45437002,29338191338,133
368770,파이버프로,KOSDAQ,524024888750,32854225,37725073642,133
003300,한일홀딩스,KOSPI,522309054960,30832884,985281294,133
200710,에이디테크놀로지,KOSDAQ,520979670900,13462007,17811329110,133
460930,현대힘스,KOSDAQ,520231330150,35510671,9768623182,133
214430,아이쓰리시스템,KOSDAQ,518081543500,7307215,6745466585,133
017900,광전자,KOSPI,515699490700,57943763,103131463748,133
003545,대신증권우,KOSPI,515169590150,25191667,2378087223,133
104830,원익머트리얼즈,KOSDAQ,514406400000,12608000,4120350493,133
002240,고려제강,KOSPI,512190000000,27000000,1327994022,133
092190,서울바이오시스,KOSDAQ,509597735130,45868383,11588128436,133
064290,인텍플러스,KOSDAQ,506196904700,12863962,15857199775,133
041190,우리기술투자,KOSDAQ,502320000000,84000000,6757215713,133
460860,동국제강,KOSPI,502033132040,49608017,7200782353,133
020000,한섬,KOSPI,501487809900,21476994,3620278889,133
042000,카페24,KOSDAQ,500488098300,24178169,2751432578,133
005420,코스모화학,KOSPI,498538799440,38408228,4420634704,133
284740,쿠쿠홈시스,KOSPI,496986859500,22437330,468019943,133
001530,DI동일,KOSPI,496139122950,20715621,2888330417,133
031430,신세계인터내셔날,KOSPI,496101480000,34986000,2331710411,133
230360,에코마케팅,KOSDAQ,495980128000,30998758,445943466,133
332570,PS일렉트로닉스,KOSDAQ,495142567800,46711563,46277115511,133
094800,맵스리얼티,KOSPI,492950297610,92834331,854974917,133
393890,더블유씨피,KOSDAQ,490725588000,33843144,25521957833,133
035890,서희건설,KOSDAQ,489492013410,229808457,5969308060,133
377740,바이오노트,KOSPI,485996448960,101886048,424973946,133
271940,일진하이솔루스,KOSPI,484054822700,36313190,1597038843,133
099190,아이센스,KOSDAQ,483122791200,28757309,2435447699,133
019170,신풍제약,KOSPI,480153661520,52418522,4170306893,133
030520,한글과컴퓨터,KOSDAQ,478758931200,24179744,3030296318,133
199800,툴젠,KOSDAQ,478673862800,8997629,5188381559,133
009410,태영건설,KOSPI,477036895034,297590078,2136152947,133
003280,흥아해운,KOSPI,475320025323,240424899,215910167085,133
125490,한라캐스트,KOSDAQ,475260623040,36502352,24924081154,133
009900,명신산업,KOSPI,474330002320,52470133,7173614200,133
290550,디케이티,KOSDAQ,472029028000,20001230,13797250231,133
060280,큐렉소,KOSDAQ,472011997600,41259790,14198620744,133
025980,아난티,KOSDAQ,471909801500,97300990,8748833226,133
448730,삼성FN리츠,KOSPI,471639000000,91050000,871309831,133
211050,인카금융서비스,KOSDAQ,470960560920,49263657,1711531965,133
000157,두산2우B,KOSPI,469737988000,893038,1013226220,133
005945,NH투자증권우,KOSPI,468000006400,18870968,2343537243,133
016610,DB증권,KOSPI,466910279000,42446389,1746280195,133
014830,유니드,KOSPI,464934120000,6767600,3618016430,133
372320,큐로셀,KOSDAQ,459061427700,15225918,8953289925,133
003000,부광약품,KOSPI,453364163245,98664671,19893385958,133
001200,유진투자증권,KOSPI,450913175790,96866418,12803994321,133
024850,HLB이노베이션,KOSDAQ,450900324800,31753544,9120506538,133
455900,엔젤로보틱스,KOSDAQ,448343648300,15301831,2799262459,133
011930,신성이엔지,KOSPI,447719726250,20584815,115082678260,133
008730,율촌화학,KOSPI,446648000000,24800000,2235608056,133
078160,메디포스트,KOSDAQ,445364290080,39204603,7433146346,133
018290,브이티,KOSDAQ,445159016120,34941838,3718598349,133
145990,삼양사,KOSPI,444509651900,10313449,449590401,133
340570,티앤엘,KOSDAQ,442163200000,8128000,3813788798,133
101930,인화정공,KOSDAQ,440408471400,46164410,720282454,133
034310,NICE,KOSPI,439983169290,36757157,699323079,133
330860,네패스아크,KOSDAQ,439234822250,12184045,19863544334,133
170920,엘티씨,KOSDAQ,437883022700,10564126,11885054920,133
025320,시노펙스,KOSDAQ,437310839485,92162453,4123649299,133
064260,다날,KOSDAQ,436474286890,75645457,35161016823,133
389500,에스비비테크,KOSDAQ,436457416000,6663472,18120084663,133
130660,한전산업,KOSPI,436188000000,32600000,13867103990,133
006405,삼성SDI우,KOSPI,435214024000,1617896,5800681491,133
004690,삼천리,KOSPI,434850562300,3626777,2389327687,133
006910,보성파워텍,KOSDAQ,434798942400,49129824,101669454445,133
000070,삼양홀딩스,KOSPI,433186057800,7763191,908505574,133
025900,동화기업,KOSDAQ,429231349650,50557285,2472893957,133
950210,프레스티지바이오파마,KOSPI,429086546700,60096155,870262546,133
095660,네오위즈,KOSDAQ,427536429840,21636459,1634879077,133
138080,오이솔루션,KOSDAQ,427032651000,12377758,47904927955,133
078350,한양디지텍,KOSDAQ,426842696000,15244382,11316442911,133
425040,티이엠씨,KOSDAQ,425356171800,21374682,49435163904,133
251970,펌텍코리아,KOSDAQ,425320000000,12400000,1752108821,133
107640,한중엔시에스,KOSDAQ,423786225500,9064946,16549032187,133
381970,케이카,KOSPI,423276752160,48820848,2269619024,133
072710,농심홀딩스,KOSPI,422038890000,4637790,660791032,133
036620,감성코퍼레이션,KOSDAQ,419937497440,90503771,3284429950,133
079940,가비아,KOSDAQ,418725340800,13420684,1051178394,133
039440,에스티아이,KOSDAQ,418690269000,15507047,8421640550,133
013030,하이록코리아,KOSDAQ,415415483200,11768144,3607711595,133
215200,메가스터디교육,KOSDAQ,413053857600,10365216,1700715259,133
230240,에치에프알,KOSDAQ,411913550000,13309000,22417188953,133
027410,BGF,KOSPI,407274945705,95716791,1908791401,133
101160,월덱스,KOSDAQ,406170427800,16510993,3885674491,133
029530,신도리코,KOSPI,405145899300,9715729,600171206,133
456010,아이씨티케이,KOSDAQ,404914836600,14010894,46636097279,133
168360,펨트론,KOSDAQ,404194897540,21707567,4855324132,133
060980,HL홀딩스,KOSPI,404008691500,9078847,1272067808,133
287840,인투셀,KOSDAQ,402588528000,15021960,3575132789,133
069540,빛과전자,KOSDAQ,402546269880,104017124,104571192933,133
015360,INVENI,KOSPI,401120000000,27250000,827151089,133
117730,티로보틱스,KOSDAQ,400179682820,22558043,4569235892,133
394280,오픈엣지테크놀로지,KOSDAQ,398886464200,26346530,6406171733,133
085910,네오티스,KOSDAQ,398535794800,13934818,5768422893,133
468530,프로티나,KOSDAQ,397819248400,11035208,8542464772,133
452280,한선엔지니어링,KOSDAQ,397464385500,19247670,18101700809,133
145720,덴티움,KOSPI,395836596900,8623891,2404616872,133
417310,코람코더원리츠,KOSPI,395112000000,40400000,1746093983,133
012030,DB,KOSPI,393898560814,201173933,4311638909,133
010820,퍼스텍,KOSPI,393101820280,48771938,65657487861,133
065680,우주일렉트로,KOSDAQ,392720017500,9240471,1501401494,133
403550,쏘카,KOSPI,392132309880,32841902,1785312048,133
424870,이뮨온시아,KOSDAQ,390820862250,74442069,3709977054,133
015860,일진홀딩스,KOSPI,389845115700,49347483,3963565363,133
357120,코람코라이프인프라리츠,KOSPI,387881385690,97335354,611477274,133
306200,세아제강,KOSPI,387438580000,2836300,3647441420,133
078130,국일제지,KOSDAQ,386136510475,112740587,3822718704,133
002810,삼영무역,KOSPI,385959213200,18466948,476759928,133
0120G0,삼양바이오팜,KOSPI,385921653000,7435870,8806393662,127
354320,알멕,KOSDAQ,385400274300,6391381,17307999357,133
017810,풀무원,KOSPI,385017474200,38120542,663389182,133
144960,뉴파워프라즈마,KOSDAQ,384932017440,43692624,8013853109,133
067630,HLB생명과학,KOSDAQ,384648317990,121917058,1435483912,133
215600,신라젠,KOSDAQ,383100604460,138553564,5074610809,133
105840,우진,KOSPI,382543869800,20197670,24992024528,133
254490,미래반도체,KOSDAQ,381163200000,14438000,18767577530,133
047920,HLB제약,KOSDAQ,380800523160,32799356,2176904326,133
090435,아모레퍼시픽우,KOSPI,380609771500,10557830,874025814,133
241770,메카로,KOSDAQ,379675840000,10192640,2053097688,133
110990,디아이티,KOSDAQ,377622000000,18900000,4646508824,133
170900,동아에스티,KOSPI,375493813400,9727819,831368841,133
344820,KCC글라스,KOSPI,375307032000,15970512,857940986,133
042520,한스바이오메드,KOSDAQ,375073952100,14261367,10013899724,133
098070,한텍,KOSDAQ,374226394650,11121141,11602435612,133
097520,엠씨넥스,KOSPI,374132250000,17401500,1349125487,133
092200,디아이씨,KOSPI,373330262400,38888569,7430594347,133
02826K,삼성물산우B,KOSPI,369098885000,1467590,2230172913,133
078020,LS증권,KOSDAQ,366175854000,55481190,2444574652,133
092870,엑시콘,KOSDAQ,365422316000,13050797,11032025987,133
286940,롯데이노베이트,KOSPI,364617744700,15129367,1071561771,133
206650,유바이오로직스,KOSDAQ,363560739300,36723307,3794616099,133
016590,신대양제지,KOSPI,363486336400,40297820,1002302212,133
089590,제주항공,KOSPI,362481227575,80640985,1546564023,133
179900,유티아이,KOSDAQ,362362443720,19790412,3839294234,133
084110,휴온스글로벌,KOSDAQ,360804642000,12659812,5270211663,133
006220,제주은행,KOSPI,357952334790,37798557,2087651001,133
092790,넥스틸,KOSPI,357787520000,26002000,24305449406,133
002030,아세아,KOSPI,357416707200,2058852,679058712,133
004710,한솔테크닉스,KOSPI,357217168290,31417517,16603776353,133
002710,TCC스틸,KOSPI,356768416170,26213697,5548027925,133
187660,페니트리움바이오,KOSDAQ,356648006790,55466253,63891672904,133
126720,수산인더스트리,KOSPI,355721400000,14286000,2714068850,133
304360,에스바이오메딕스,KOSDAQ,354214660800,12385128,2728966286,133
234340,헥토파이낸셜,KOSDAQ,354156129600,13970656,35658172910,133
452430,사피엔반도체,KOSDAQ,353332018800,8255421,4348261993,133
265520,AP시스템,KOSDAQ,352189211400,15050821,4223256143,133
389650,넥스트바이오메디컬,KOSDAQ,351784655000,8277286,5464817520,133
105630,한세실업,KOSPI,351200000000,40000000,960450063,133
080580,오킨스전자,KOSDAQ,350320762550,21090955,16179901769,133
010690,화신,KOSPI,349204100000,34920410,6382037813,133
488900,비츠로넥스텍,KOSDAQ,349166138150,28976443,4194870431,128
114810,한솔아이원스,KOSDAQ,348693925860,28143174,7015573467,133
441270,파인엠텍,KOSDAQ,348455620200,41731212,6563203001,133
200880,서연이화,KOSPI,347855984190,27028437,1607021935,133
183190,아세아시멘트,KOSPI,347541194560,36506428,1135574174,133
079370,제우스,KOSDAQ,347390288000,31016990,8226870796,133
200470,에이팩트,KOSDAQ,347369162600,42362093,10155734481,133
119850,지엔씨에너지,KOSDAQ,347071979900,16448909,5890345840,133
084690,대상홀딩스,KOSPI,346916114040,36212538,756194085,133
445090,에이직랜드,KOSDAQ,342519378300,10925658,2668222323,133
241520,DSC인베스트먼트,KOSDAQ,342076000000,26600000,23498426023,133
058430,포스코스틸리온,KOSPI,338400000000,60000000,14850243902,133
376270,HEM파마,KOSDAQ,337829470300,7203187,1959353394,133
417840,저스템,KOSDAQ,337012653970,22663931,21639515683,133
029460,케이씨,KOSPI,335575290750,11020535,1509457126,133
005950,이수화학,KOSPI,334461829680,26294169,15794935125,133
011760,현대코퍼레이션,KOSPI,334031391500,13228966,1816674032,133
091700,파트론,KOSDAQ,334000000000,50000000,2639517792,133
317330,덕산테코피아,KOSDAQ,333563553360,20476584,7388503181,133
475400,씨메스로보틱스,KOSDAQ,331520948400,11756062,5844706469,133
243070,휴온스,KOSDAQ,331237737250,11979665,2017035457,133
192650,드림텍,KOSPI,330731284205,68974199,2137322367,133
091810,트리니티항공,KOSPI,330375588000,412969485,1773138941,133
101730,위메이드맥스,KOSDAQ,329765930410,83803286,790199325,133
160980,싸이맥스,KOSDAQ,328819714300,10924243,7288285830,133
025860,남해화학,KOSPI,327880363800,49678843,43618490572,133
049070,인탑스,KOSDAQ,327660000000,17200000,2255339272,133
069080,웹젠,KOSDAQ,327316697750,30966575,1005533912,133
009290,광동제약,KOSPI,326188742400,49799808,2799342869,133
274090,켄코아에어로스페이스,KOSDAQ,325542086100,13735953,29537703614,133
482630,삼양엔씨켐,KOSDAQ,323946544000,21888280,6626300507,133
064820,케이프,KOSDAQ,322489246750,30860215,3375756751,133
042370,비츠로테크,KOSDAQ,322260307500,26200025,16568500542,133
078340,컴투스,KOSDAQ,322233491450,12091313,1901935427,133
484590,삼양컴텍,KOSDAQ,321853614500,41210450,5525505155,133
018250,애경산업,KOSPI,320088412200,26409935,1828511523,133
092460,한라IMS,KOSDAQ,319951016000,17109680,2611241308,133
009160,SIMPAC,KOSPI,319664033520,65370968,1141938631,133
203650,드림시큐리티,KOSDAQ,319467531200,101097320,47493003412,133
126560,현대퓨처넷,KOSPI,318867036800,109201040,395570956,133
094360,칩스앤미디어,KOSDAQ,318620688080,21355274,2203581896,133
365270,큐라클,KOSDAQ,317395244960,22071992,5771956973,133
089980,상아프론테크,KOSDAQ,315943371120,15989037,4768964116,133
378340,필에너지,KOSDAQ,315730577200,21625382,4079104238,133
219130,타이거일렉,KOSDAQ,314451642000,6314290,2910472846,133
194370,제이에스코퍼레이션,KOSPI,314251489140,29016758,1570342160,133
204620,글로벌텍스프리,KOSDAQ,313463651800,70283330,6937786961,133
099430,바이오플러스,KOSDAQ,313134867760,61640722,2081601542,133
052710,아모텍,KOSDAQ,311247229800,14612546,19852039544,133
000650,천일고속,KOSPI,310855350000,1429220,8441283619,133
298830,슈어소프트테크,KOSDAQ,310059294200,53458499,7085826961,133
036200,유니셈,KOSDAQ,309402010070,30664223,5129458180,133
036890,진성티이씨,KOSDAQ,308456722000,22032623,5003098186,133
355150,코스텍시스,KOSDAQ,307215590000,7797350,14092085576,133
018310,삼목에스폼,KOSDAQ,306495000000,14700000,518247943,133
448280,에코아이,KOSDAQ,306089562570,29631129,914829358,133
058970,엠로,KOSDAQ,305979151500,12362794,2768831254,133
450950,아스테라시스,KOSDAQ,305536047040,37627592,630788480,133
228760,지노믹트리,KOSDAQ,305519592580,24859202,1920634038,133
025770,한국정보통신,KOSDAQ,305170808650,37444271,4373234863,133
136480,하림,KOSDAQ,303759747720,106209702,2681435071,133
187870,디바이스,KOSDAQ,303629823000,13770060,7197581181,133
001390,KG케미칼,KOSPI,302548635000,67233030,5778959412,133
200130,콜마비앤에이치,KOSDAQ,302391936240,29415558,945855966,133
357880,SKAI,KOSDAQ,301818827160,52127604,22222441651,133
078520,에이블씨엔씨,KOSPI,301504125990,26014161,2128940062,133
003720,삼영,KOSPI,300560000000,34000000,15673922634,133
000430,대원강업,KOSPI,300390000000,62000000,1093643462,133
104700,한국철강,KOSPI,299983500000,36450000,776653306,133
073490,LIG아큐버,KOSDAQ,299971724700,7603846,18613136985,133
272450,진에어,KOSPI,297540000000,52200000,1183472745,133
200670,휴메딕스,KOSDAQ,296470152000,11229930,1655182935,133
041920,메디아나,KOSDAQ,295339781240,18598223,4072712758,133
236200,슈프리마,KOSDAQ,294315924200,6974311,1845656535,133
024720,콜마홀딩스,KOSPI,294261902220,34296259,649493526,133
007690,국도화학,KOSPI,294031416000,9260832,706432063,133
002310,아세아제지,KOSPI,292715364200,39449510,2348304506,133
034830,한국토지신탁,KOSPI,292635017570,252489230,2036478015,133
086390,유니테스트,KOSDAQ,292284962580,21134126,6854882257,133
084010,대한제강,KOSPI,292158566000,34371596,1162136204,133
026890,스틱인베스트먼트,KOSPI,291944402610,38770837,861102648,133
108670,LX하우시스,KOSPI,291449275000,8967670,1608324717,133
307180,아이엘,KOSDAQ,291396840400,36885676,16421595115,133
180400,DXVX,KOSDAQ,290858971560,98429432,1131131617,133
035810,이지홀딩스,KOSDAQ,290645413425,64516185,2709321231,133
900290,GRT,KOSDAQ,290390000000,81800000,3550866368,133
046970,우리로,KOSDAQ,289683243390,43824999,104264907262,133
314930,바이오다인,KOSDAQ,289009440130,29764103,691263699,133
061970,LB세미콘,KOSDAQ,288672539820,58083006,5387119843,133
033270,유나이티드제약,KOSPI,287985027500,15910775,619390264,133
459510,나우로보틱스,KOSDAQ,285524404000,12978382,7043878428,133
017860,DS단석,KOSPI,284678998170,17759139,10034800936,133
061090,세나테크놀로지,KOSDAQ,283931360000,5589200,1902996947,133
001750,한양증권,KOSPI,283846308200,12728534,853994364,133
462350,이노스페이스,KOSDAQ,283187743340,20868662,8111714892,133
144510,지씨셀,KOSDAQ,281878136960,15800344,1086453106,133
017390,서울가스,KOSPI,281160000000,4950000,1005640236,133
064850,에프앤가이드,KOSDAQ,280123650600,11410332,4047910925,133
112290,와이씨켐,KOSDAQ,280062096500,20221090,9463016259,133
043150,바텍,KOSDAQ,278071672320,14854256,902124377,133
053030,바이넥스,KOSDAQ,277815598000,32684188,2218155455,133
092730,네오팜,KOSDAQ,275681410800,16027989,1069075357,133
001340,PKC,KOSPI,275236277760,44973248,4585596351,133
084850,아이티엠반도체,KOSDAQ,275143989420,22682934,2457510272,133
019010,베뉴지,KOSDAQ,274258000000,48200000,1153537273,133
215000,골프존,KOSDAQ,274235635500,6275415,1111265747,133
001230,동국홀딩스,KOSPI,274160101545,155507715,1572969952,133
035600,KG이니시스,KOSDAQ,272513352260,27554434,945982309,133
900140,엘브이엠씨홀딩스,KOSPI,272082528256,193240432,1401119604,133
060720,KH바텍,KOSDAQ,272053808580,23677442,4357636611,133
054950,제이브이엠,KOSDAQ,272022570000,12089892,948624197,133
003920,남양유업,KOSPI,271800000000,6000000,645281629,133
078150,HB테크놀러지,KOSDAQ,271657633880,92715916,24531957028,133
002900,TYM,KOSPI,271584000000,41400000,3032707036,133
220100,퓨쳐켐,KOSDAQ,271371782000,22427420,2356928099,133
096760,JW홀딩스,KOSPI,271304537140,73924942,482697890,133
051500,CJ프레시웨이,KOSDAQ,270672160800,11871586,1363540991,133
023410,유진기업,KOSDAQ,268655248925,77310863,969429560,133
123890,한국자산신탁,KOSPI,268610767570,122373926,765090262,133
309710,아이티켐,KOSDAQ,268443021000,12783001,2502166419,133
194700,노바렉스,KOSDAQ,268163717120,18254848,1800913742,133
394800,쓰리빌리언,KOSDAQ,266796398400,31761476,2958429161,133
108860,셀바스AI,KOSDAQ,266725568900,26914790,17469216511,133
416180,신성에스티,KOSDAQ,265769473200,9039778,2097333319,133
011500,한농화성,KOSPI,265360602740,15637042,9034322466,133
036800,나이스정보통신,KOSDAQ,264500000000,10000000,1767809553,133
114190,강원에너지,KOSDAQ,264365144560,26123038,4400797654,133
005680,삼영전자,KOSPI,264000000000,20000000,2185822678,133
051360,토비스,KOSDAQ,263449107380,14917843,1081799666,133
005010,휴스틸,KOSPI,263241131375,56188075,18497427498,133
352480,씨앤씨인터내셔널,KOSDAQ,262920790290,13629901,637107662,133
243840,신흥에스이씨,KOSDAQ,261424833300,38558235,6323568245,133
036710,심텍홀딩스,KOSDAQ,261233243530,52827754,3557871700,133
005500,삼진제약,KOSPI,260406000000,13320000,4318750787,133
043370,피에이치에이,KOSDAQ,259560000000,21000000,510478809,133
046120,오르비텍,KOSDAQ,258994062450,33855433,44045755835,133
382900,범한퓨얼셀,KOSDAQ,258449500000,8761000,5124691269,133
037710,광주신세계,KOSPI,258179772200,7627172,527006609,133
091580,상신이디피,KOSDAQ,257767755460,13328219,11055479322,133
065660,안트로젠,KOSDAQ,256656465000,10006100,2895979517,133
014940,오리엔탈정공,KOSDAQ,254301028380,45573661,2446619696,133
004360,세방,KOSPI,254237519900,19115603,903864508,133
002320,한진,KOSPI,253574185440,15518616,581911420,133
005430,한국공항,KOSPI,253308400000,3166355,1115371720,133
001250,GS글로벌,KOSPI,252965986660,82533764,17435174349,133
389260,대명에너지,KOSDAQ,252799345750,17916325,10217460259,133
125020,티씨머티리얼즈,KOSDAQ,251576789000,35038550,25502127259,133
474650,링크솔루션,KOSDAQ,251279675900,5750107,5743624082,133
334890,이지스밸류플러스리츠,KOSPI,251056989045,69448683,701132450,133
318060,그래피,KOSDAQ,250837823650,11173177,9101574253,133
251370,와이엠티,KOSDAQ,250563792830,18013213,6899549126,133
0030R0,대신밸류리츠,KOSPI,250478200000,59780000,385790664,133
151860,KG에코솔루션,KOSDAQ,250391790520,47603002,1477231101,133
308430,셀비온,KOSDAQ,250361869400,12905251,3137422941,133
217730,강스템바이오텍,KOSDAQ,250184036340,94054149,6499232481,133
012860,모베이스전자,KOSDAQ,250092255655,73233457,21956184358,133
389020,자람테크놀로지,KOSDAQ,249273460200,6905082,11643604793,133
003555,LG우,KOSPI,249026157300,3011199,2126106084,133
093520,매커스,KOSDAQ,248748393300,11901837,1537459598,133
950170,JTC,KOSDAQ,248641202140,51746348,606424913,133
122900,아이마켓코리아,KOSPI,248376281200,33428840,837494561,133
314130,지놈앤컴퍼니,KOSDAQ,248128761750,44707885,5295951084,133
0015G0,그린광학,KOSDAQ,248093869200,11702541,12493465823,132
000680,LS네트웍스,KOSPI,247047455160,78803016,2636839520,133
004430,송원산업,KOSPI,246720000000,24000000,5564383498,133
338840,와이바이오로직스,KOSDAQ,246635230050,15366681,6200289880,133
190510,나무가,KOSDAQ,246493047500,14085317,1802155420,133
099440,스맥,KOSDAQ,246358652340,68243394,5250657906,133
094480,갤럭시아머니트리,KOSDAQ,245971084260,39229838,2845125370,133
242040,나무기술,KOSDAQ,245704474400,34606264,28735059880,133
037560,LG헬로비전,KOSPI,245506562050,77446865,4610764351,133
199820,제일일렉트릭,KOSDAQ,245308800000,22220000,28711233203,133
0008Z0,에스엔시스,KOSDAQ,244878835800,9436564,5443552808,133
128820,대성산업,KOSPI,243366871640,45235478,8210430231,133
054210,이랜텍,KOSDAQ,243048528100,25291210,5356719090,133
010580,에스엠벡셀,KOSPI,242528836800,111251760,1610648753,133
475560,더본코리아,KOSPI,242289029800,14827970,300560233,133
034120,SBS,KOSPI,241537118760,18551238,493658433,133
357550,석경에이티,KOSDAQ,241383750000,5455000,528307659,133
037270,YG PLUS,KOSPI,241283186900,63663110,3374158464,133
451760,컨텍,KOSDAQ,241156404320,15991804,10341334772,133
136490,선진,KOSPI,241125184560,23779604,1401162838,133
402030,코난테크놀로지,KOSDAQ,241086818880,12517488,720458880,133
017890,한국알콜,KOSDAQ,240603352860,21273506,2030360140,133
018000,유니슨,KOSDAQ,240295410984,259498284,8479657785,133
067390,아스트,KOSDAQ,239545923083,415157579,1453564822,133
084990,헬릭스미스,KOSDAQ,239221616430,46092797,5426152854,133
035510,신세계 I&C,KOSPI,239073390000,13980900,14643711114,133
272110,케이엔제이,KOSDAQ,238755501250,8025395,6648825740,133
095500,미래나노텍,KOSDAQ,238466892310,31009999,2055329672,133
003520,영진약품,KOSPI,237577657569,182892731,691981949,133
100120,뷰웍스,KOSDAQ,237293820950,8971411,3951632365,133
294570,쿠콘,KOSDAQ,236146528800,10091732,1249302754,133
088800,에이스테크,KOSDAQ,235580074080,75506434,12002463460,133
03473K,SK우,KOSPI,235512160000,566135,1618069270,133
003200,일신방직,KOSPI,235110400000,22960000,449838524,133
051370,인터플렉스,KOSDAQ,234907643040,23327472,3176521152,133
138610,나이벡,KOSDAQ,234744925450,11367793,1543979793,133
304100,솔트룩스,KOSDAQ,234623518650,12593855,2486838970,133
000490,대동,KOSPI,234074143800,28826865,3091979128,133
023760,한국캐피탈,KOSDAQ,233866695816,315609576,354175136,133
101360,에코앤드림,KOSDAQ,233709537960,17786114,1820302251,133
348950,제이알글로벌리츠,KOSPI,233298432000,197376000,2027143957,133
098120,마이크로컨텍솔,KOSDAQ,233173086300,8312766,6347927177,133
088260,이리츠코크렙,KOSPI,232780343250,63341590,410735197,133
036170,에이치엠넥스,KOSDAQ,232268894410,61365626,19755234149,133
006805,미래에셋증권우,KOSPI,230138512500,14075750,3874658072,133
049630,재영솔루텍,KOSDAQ,230054398080,23379512,7146756738,133
003070,코오롱글로벌,KOSPI,229578349770,25423959,1232947772,133
000320,노루홀딩스,KOSPI,228607797200,13291151,413403413,133
494120,큐리오시스,KOSDAQ,228514965900,7629882,5833372637,133
290690,소룩스,KOSDAQ,228350217550,50186861,21365192913,133
206640,바디텍메드,KOSDAQ,228280536820,21907921,823884192,133
